age,study_hours,study_seatings,social_media_hours,attendance,skill_hours,semester_gpa,cumulative_gpa,credits,family_income,english_proficiency_basic,english_proficiency_intermediate,health_issues_no,health_issues_yes,health_issues_no,scholarship_yes,gender_male,transportation_yes,disabilities_yes,skills_cyber_security,skills_machine_learning,skills_networking,skills_other,skills_programming,skills_software_development,skills_web_development,interest_area_data_science,interest_area_hardware,interest_area_machine_learning,interest_area_networking,interest_area_other,interest_area_software,interest_area_ui/ux
22,4,2,4,80.0,1,2.45,3.5,16,100000,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
21,8,3,2,100.0,4,2.91,4.0,97,100000,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20,1,2,2,54.0,4,2.67,3.77,78,100000,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
22,5,3,8,77.0,2,2.33,3.88,144,110000,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
24,1,2,3,100.0,4,2.87,3.91,140,110000,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20,3,2,9,100.0,4,2.09,3.23,119,110000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25,2,3,3,77.0,2,1.67,2.73,124,112000,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20,1,1,10,45.0,1,1.15,2.39,75,112000,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
21,2,2,3,100.0,4,2.56,3.64,68,113000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
20,3,2,3,100.0,3,1.99,2.94,88,120000,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
19,6,4,4,100.0,3,2.78,3.8,29,120000,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20,3,2,7,100.0,1,2.21,3.3,137,122000,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20,3,3,3,100.0,1,1.46,2.51,143,122000,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20,2,2,2,64.0,4,2.67,3.78,136,127000,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
21,5,3,7,100.0,2,2.32,3.78,123,130000,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
21,4,2,7,79.0,3,2.22,3.41,59,133000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20,4,2,7,80.0,1,1.88,2.97,29,140000,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
20,2,1,3,73.0,2,1.45,2.52,135,140000,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
25,3,1,2,87.0,4,1.54,2.62,121,144000,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20,3,3,3,100.0,1,2.78,3.86,89,145000,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
21,2,2,3,80.0,4,2.1,3.41,139,150000,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
24,5,3,2,100.0,1,2.57,3.63,144,150000,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
19,2,2,4,100.0,1,2.44,3.59,68,155000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23,3,1,2,78.0,1,1.67,2.77,139,160000,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
21,3,3,5,100.0,1,1.55,2.61,92,165000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20,2,1,2,100.0,1,2.34,3.42,103,165000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20,2,1,6,80.0,2,1.54,2.95,90,169000,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
21,4,3,5,70.0,2,2.0,3.03,71,170000,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
21,2,1,10,50.0,2,1.35,2.66,105,200000,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20,6,5,3,100.0,4,2.64,3.34,70,200000,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
22,3,4,8,50.0,1,1.7,3.0,95,200000,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
22,3,2,7,88.0,5,2.9,3.93,125,200000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
21,5,2,6,80.0,3,1.9,3.1,99,200000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
22,3,2,9,75.0,2,2.01,3.08,126,250000,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20,5,4,2,100.0,4,2.33,3.89,104,277000,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
20,6,2,4,70.0,3,1.6,2.9,30,20000,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
23,4,2,3,96.0,3,2.67,3.4,140,30000,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
21,2,1,1,95.0,4,1.05,2.8,18,30000,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
21,7,2,3,100.0,2,1.47,2.54,88,32000,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
23,2,2,1,100.0,3,1.58,1.42,14,35000,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
23,6,2,4,90.0,5,2.45,2.39,40,35000,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
19,3,3,2,89.0,4,1.87,2.8,136,35000,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
21,3,2,8,70.0,1,2.33,3.47,128,37000,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
24,1,3,2,100.0,2,2.9,3.92,144,37000,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
19,3,1,5,60.0,3,1.78,2.63,97,37000,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
21,4,2,7,100.0,2,2.77,3.91,139,38000,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
22,4,2,5,100.0,2,1.98,3.03,111,39000,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
23,5,2,11,35.0,2,1.43,2.65,107,40000,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
20,5,2,3,100.0,3,2.77,3.96,129,42000,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20,2,2,3,43.0,4,2.81,3.9,144,43000,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
21,3,1,3,70.0,2,2.1,3.2,137,45000,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
25,2,2,2,67.0,4,1.87,2.92,144,45000,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22,1,2,7,100.0,1,2.58,3.74,39,45000,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
22,3,1,7,80.0,2,1.77,2.82,109,45000,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
24,3,1,7,88.0,3,2.16,3.33,143,46000,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,1,1,2,100.0,3,2.53,3.81,132,50000,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
23,3,2,3,98.0,2,2.75,3.64,18,50000,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
20,3,2,7,70.0,1,2.01,3.15,131,50000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20,3,2,3,76.0,3,2.77,3.8,129,50000,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22,5,3,11,80.0,2,2.04,3.16,143,51000,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20,5,3,4,55.0,2,2.01,3.13,101,51000,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20,3,2,3,24.0,4,1.87,2.93,117,52000,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
24,6,2,3,100.0,1,2.02,3.11,134,53000,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
21,3,2,6,70.0,2,1.98,2.97,105,53000,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
21,4,2,5,100.0,1,2.56,3.79,132,55000,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
23,3,1,2,100.0,1,1.54,2.66,136,55000,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
23,3,3,1,100.0,1,1.56,2.65,143,55000,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
20,3,2,3,30.0,1,1.88,2.98,77,55000,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
22,1,2,2,100.0,2,2.76,3.8,136,55000,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20,3,2,2,85.0,2,1.56,2.97,67,55000,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
21,1,1,9,57.0,1,1.24,2.35,137,56000,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
21,5,2,4,90.0,2,1.95,2.92,139,58000,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
21,1,1,2,50.0,2,1.65,2.7,139,59000,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
24,3,2,8,89.0,1,1.11,2.35,95,60000,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
24,1,2,8,70.0,2,1.71,2.82,118,60000,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
23,4,2,5,95.0,5,1.33,2.99,104,60000,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
20,2,1,3,100.0,2,2.56,3.63,106,60000,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22,4,2,3,100.0,2,2.81,3.97,51,60000,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
21,2,1,1,100.0,1,2.73,3.81,135,61000,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19,7,3,3,89.0,1,1.88,2.9,132,64000,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
23,2,3,3,90.0,3,2.33,3.68,43,65000,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
24,3,2,5,100.0,2,2.22,3.45,132,66000,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
20,2,1,3,45.0,2,1.45,2.53,117,66000,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20,4,2,3,100.0,1,1.76,2.82,62,66000,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
20,5,3,3,100.0,2,2.66,3.79,58,67000,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
25,2,2,2,43.0,2,2.55,3.6,143,68000,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
21,4,2,3,87.0,4,2.71,3.78,143,68000,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20,3,1,8,88.0,3,2.22,3.19,87,68000,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
21,1,1,7,80.0,1,1.95,2.88,43,68000,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
22,2,2,1,100.0,1,2.77,3.56,56,70000,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
21,7,2,2,100.0,2,2.75,3.93,125,70000,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
21,6,2,6,100.0,6,2.61,3.78,35,70000,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
22,6,2,4,30.0,1,1.35,2.65,105,70000,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20,1,3,2,87.0,1,2.44,3.56,135,70000,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20,4,3,2,100.0,1,1.56,2.64,78,70000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
20,3,3,2,100.0,1,1.76,2.84,58,70000,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20,5,4,6,70.0,2,1.9,3.13,89,71000,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
21,4,2,6,100.0,3,1.99,3.05,79,71000,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
21,1,2,2,56.0,2,2.43,3.55,107,71000,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23,5,1,2,91.0,2,1.67,2.74,137,74000,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
20,4,1,2,100.0,1,2.78,3.83,143,74000,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
22,3,4,6,100.0,3,1.81,2.95,137,75000,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
20,7,4,2,100.0,3,2.91,3.97,139,75000,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
19,3,1,5,100.0,1,2.65,3.57,27,75000,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
24,4,2,6,77.0,2,2.23,3.65,145,76000,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
21,3,1,6,86.0,3,2.13,3.28,98,77000,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
23,5,3,5,100.0,2,2.66,3.85,145,77000,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20,3,3,3,100.0,4,2.87,3.9,143,77000,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
20,2,2,3,67.0,3,2.65,3.75,95,77000,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
22,2,3,1,100.0,2,1.38,2.51,134,77000,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
25,5,3,12,100.0,2,2.19,3.45,103,78000,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20,3,1,6,80.0,3,2.11,3.46,101,78000,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
25,1,2,2,67.0,4,1.78,2.8,143,78000,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
19,3,2,5,100.0,2,2.45,3.76,100,78000,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20,2,3,2,100.0,4,2.67,3.7,132,79000,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
21,3,3,2,100.0,2,2.61,3.77,123,79000,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
25,6,2,6,80.0,3,1.61,2.81,133,80000,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
23,1,1,5,100.0,1,2.89,3.89,102,80000,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20,2,2,3,100.0,4,1.68,2.71,101,80000,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20,1,1,3,100.0,2,1.63,2.7,143,80000,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20,2,1,2,95.0,3,1.56,2.64,97,80000,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20,4,1,2,100.0,4,2.75,3.8,143,81000,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22,6,3,3,100.0,3,2.56,3.95,115,85000,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2,3,1,100.0,4,2.56,3.66,143,86000,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
24,5,2,3,89.0,4,1.76,2.89,143,87000,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
23,2,2,3,79.0,1,2.87,3.91,139,88000,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20,3,1,2,50.0,4,1.56,2.63,88,88000,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21,2,1,4,100.0,2,2.57,3.88,145,89000,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
25,4,2,3,81.0,2,1.5,2.63,143,89000,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20,3,3,1,100.0,2,2.55,3.6,135,89000,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
19,5,2,4,100.0,2,2.56,3.89,29,89000,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
24,6,3,2,100.0,1,2.87,3.94,143,90000,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24,1,2,5,100.0,2,2.48,3.78,144,90000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
24,1,1,10,90.0,1,1.35,2.65,98,90000,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
22,5,2,8,100.0,2,1.56,2.98,99,90000,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20,4,3,4,65.0,2,1.66,2.45,105,90000,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20,2,2,3,100.0,2,1.86,2.91,60,93000,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
19,4,3,3,100.0,2,2.77,3.83,30,95000,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21,1,2,3,53.0,1,2.81,3.9,83,95000,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
21,2,1,3,100.0,2,2.75,3.81,120,96000,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,5,1,3,67.0,4,1.56,2.63,143,97000,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
23,2,2,6,100.0,1,2.91,3.98,91,97000,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
21,2,2,2,54.0,2,1.54,2.63,68,97000,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
25,3,3,3,87.0,4,1.78,2.83,143,98000,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
22,8,1,10,70.0,1,2.9,3.88,60,100000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
21,3,1,3,56.0,4,2.67,3.75,116,100000,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20,4,2,5,100.0,1,2.33,3.45,102,100000,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
24,3,3,3,68.0,4,2.76,3.56,123,110000,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
21,5,2,9,60.0,2,1.23,2.76,89,110000,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
22,2,3,3,55.0,4,2.35,3.48,135,116000,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
22,4,3,3,76.0,2,1.34,2.48,103,117000,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
25,6,3,3,90.0,2,2.07,3.12,144,119000,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20,4,1,2,100.0,1,2.56,3.6,143,120000,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
21,3,1,2,63.0,2,1.77,2.8,78,120000,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20,3,2,3,66.0,4,2.67,3.77,78,120000,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
22,2,1,3,100.0,4,1.86,2.93,143,121000,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
20,1,2,3,100.0,4,1.87,2.94,68,121000,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
20,2,1,9,80.0,2,1.22,2.78,107,130000,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
21,3,3,2,100.0,4,1.4,2.54,77,130000,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20,3,3,1,100.0,2,1.78,2.83,59,135000,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20,4,3,3,78.0,4,1.77,2.85,63,136000,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,5,3,5,100.0,1,2.55,3.66,143,137000,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
20,1,2,2,100.0,1,2.65,3.88,125,140000,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,5,3,3,35.0,2,2.81,3.9,143,144000,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20,2,2,3,100.0,2,2.34,3.44,113,167000,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20,2,1,3,87.0,4,2.35,3.43,143,170000,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20,1,2,2,46.0,2,2.65,3.77,100,180000,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
23,4,2,4,100.0,2,2.5,2.22,18,200000,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
22,3,2,2,100.0,2,1.56,2.78,100,200000,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
25,5,3,3,100.0,4,1.4,2.52,136,210000,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
23,3,2,5,100.0,1,1.34,2.88,88,250000,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
